latitude,longitude,name
43.2609318333,-2.94707483333,prueba_080217
43.2609318333,-2.94707616667,prueba_080217
43.2609281667,-2.94707766667,prueba_080217
43.2609173333,-2.947083,prueba_080217
43.2609,-2.94709133333,prueba_080217
43.260876,-2.94710516667,prueba_080217
43.2608486667,-2.94712516667,prueba_080217
43.2608211667,-2.94715583333,prueba_080217
43.2608023333,-2.94719633333,prueba_080217
43.2607973333,-2.94724066667,prueba_080217
43.2608065,-2.94727866667,prueba_080217
43.2608196667,-2.94730583333,prueba_080217
43.2608316667,-2.94732133333,prueba_080217
43.260841,-2.94733366667,prueba_080217
43.26085,-2.94734483333,prueba_080217
43.2608618333,-2.94736316667,prueba_080217
43.2608775,-2.94738766667,prueba_080217
43.2608956667,-2.94741666667,prueba_080217
43.2609191667,-2.94745116667,prueba_080217
43.2609475,-2.94749333333,prueba_080217
43.2609795,-2.94754283333,prueba_080217
43.2610148333,-2.9475975,prueba_080217
43.261054,-2.94765616667,prueba_080217
43.2610963333,-2.94771933333,prueba_080217
43.2611411667,-2.94778483333,prueba_080217
43.2611853333,-2.94785083333,prueba_080217
43.261231,-2.94791883333,prueba_080217
43.2612803333,-2.94799233333,prueba_080217
43.2613318333,-2.94806866667,prueba_080217
43.2613858333,-2.94814883333,prueba_080217
43.2614418333,-2.9482325,prueba_080217
43.2615015,-2.94832116667,prueba_080217
43.2615618333,-2.9484125,prueba_080217
43.2616246667,-2.948507,prueba_080217
43.2616876667,-2.948603,prueba_080217
43.2617518333,-2.948704,prueba_080217
43.261817,-2.94880533333,prueba_080217
43.261884,-2.94890833333,prueba_080217
43.2619545,-2.94901316667,prueba_080217
43.2620258333,-2.94912016667,prueba_080217
43.262099,-2.94923116667,prueba_080217
43.262173,-2.9493435,prueba_080217
43.2622483333,-2.94945833333,prueba_080217
43.2623246667,-2.94957383333,prueba_080217
43.262402,-2.949691,prueba_080217
43.2624755,-2.94981566667,prueba_080217
43.2625533333,-2.94993733333,prueba_080217
43.2626318333,-2.95005766667,prueba_080217
43.2627101667,-2.95018083333,prueba_080217
43.2627848333,-2.950311,prueba_080217
43.2628553333,-2.95044433333,prueba_080217
43.2629236667,-2.95058083333,prueba_080217
43.262993,-2.95071883333,prueba_080217
43.2630665,-2.9508555,prueba_080217
43.2631431667,-2.95099833333,prueba_080217
43.2632235,-2.9511485,prueba_080217
43.263305,-2.951303,prueba_080217
43.2633885,-2.95146483333,prueba_080217
43.2634743333,-2.95163233333,prueba_080217
43.2635615,-2.9518065,prueba_080217
43.2636456667,-2.95198783333,prueba_080217
43.2637161667,-2.9521715,prueba_080217
43.2637695,-2.95236616667,prueba_080217
43.2638121667,-2.95256083333,prueba_080217
43.26383,-2.95276483333,prueba_080217
43.2638248333,-2.952965,prueba_080217
43.2638013333,-2.9531645,prueba_080217
43.2637588333,-2.95336366667,prueba_080217
43.2637055,-2.95355866667,prueba_080217
43.2636421667,-2.9537465,prueba_080217
43.263575,-2.95392883333,prueba_080217
43.2635083333,-2.95411383333,prueba_080217
43.263445,-2.95429983333,prueba_080217
43.2633856667,-2.954498,prueba_080217
43.2633235,-2.9546955,prueba_080217
43.2632655,-2.95489933333,prueba_080217
43.2632085,-2.95510016667,prueba_080217
43.2631578333,-2.955301,prueba_080217
43.263113,-2.9555015,prueba_080217
43.2630733333,-2.95569633333,prueba_080217
43.2630366667,-2.95589,prueba_080217
43.2630016667,-2.956083,prueba_080217
43.2629738333,-2.9562715,prueba_080217
43.2629338333,-2.95643566667,prueba_080217
43.2628773333,-2.956578,prueba_080217
43.262819,-2.95672233333,prueba_080217
43.2628088333,-2.956911,prueba_080217
43.2628091667,-2.95709633333,prueba_080217
43.2627978333,-2.957264,prueba_080217
43.2627733333,-2.957415,prueba_080217
43.262778,-2.95758233333,prueba_080217
43.26279,-2.95776166667,prueba_080217
43.2628335,-2.95799833333,prueba_080217
43.2628633333,-2.95814633333,prueba_080217
43.2628968333,-2.958332,prueba_080217
43.2629635,-2.95851966667,prueba_080217
43.2630026667,-2.958713,prueba_080217
43.2630443333,-2.95894033333,prueba_080217
43.2631261667,-2.95920766667,prueba_080217
43.2631443333,-2.9594695,prueba_080217
43.2631876667,-2.9596645,prueba_080217
43.2632745,-2.95986766667,prueba_080217
43.2633693333,-2.96004516667,prueba_080217
43.2634743333,-2.96022566667,prueba_080217
43.2635856667,-2.96039366667,prueba_080217
43.2637011667,-2.9605605,prueba_080217
43.2638271667,-2.96072183333,prueba_080217
43.2639546667,-2.96087533333,prueba_080217
43.2640776667,-2.96102766667,prueba_080217
43.2642015,-2.961181,prueba_080217
43.26433,-2.961332,prueba_080217
43.2644608333,-2.961478,prueba_080217
43.2645936667,-2.961625,prueba_080217
43.2647301667,-2.9617685,prueba_080217
43.2648686667,-2.96190666667,prueba_080217
43.2650098333,-2.9620425,prueba_080217
43.2651536667,-2.96217933333,prueba_080217
43.265299,-2.96231483333,prueba_080217
43.265447,-2.96245083333,prueba_080217
43.2655993333,-2.96258816667,prueba_080217
43.2657551667,-2.96272516667,prueba_080217
43.265915,-2.96286216667,prueba_080217
43.2660786667,-2.96300033333,prueba_080217
43.2662466667,-2.96313633333,prueba_080217
43.2664213333,-2.96326883333,prueba_080217
43.2666005,-2.96339316667,prueba_080217
43.2667831667,-2.96350966667,prueba_080217
43.2669643333,-2.9636175,prueba_080217
43.2671408333,-2.96371666667,prueba_080217
43.2673101667,-2.96381433333,prueba_080217
43.2674698333,-2.96392083333,prueba_080217
43.2676178333,-2.96404783333,prueba_080217
43.2677481667,-2.96420033333,prueba_080217
43.2678536667,-2.96438183333,prueba_080217
43.267936,-2.964588,prueba_080217
43.2679833333,-2.9648105,prueba_080217
43.2680185,-2.96503866667,prueba_080217
43.268052,-2.965271,prueba_080217
43.2680951667,-2.96550283333,prueba_080217
43.2681561667,-2.96573,prueba_080217
43.2682425,-2.9659445,prueba_080217
43.268355,-2.9661365,prueba_080217
43.2684905,-2.96630066667,prueba_080217
43.2686406667,-2.9664425,prueba_080217
43.268799,-2.96657366667,prueba_080217
43.2689595,-2.96670033333,prueba_080217
43.2691208333,-2.96682833333,prueba_080217
43.2692841667,-2.96696083333,prueba_080217
43.2694443333,-2.96710233333,prueba_080217
43.2696003333,-2.9672575,prueba_080217
43.2697475,-2.96743183333,prueba_080217
43.2698808333,-2.96762816667,prueba_080217
43.2699965,-2.96784666667,prueba_080217
43.2700941667,-2.96808216667,prueba_080217
43.2701731667,-2.9683305,prueba_080217
43.2702315,-2.96859033333,prueba_080217
43.2702675,-2.96885733333,prueba_080217
43.2702815,-2.9691285,prueba_080217
43.2702721667,-2.9694015,prueba_080217
43.2702385,-2.96967216667,prueba_080217
43.2701823333,-2.9699365,prueba_080217
43.2701033333,-2.97019083333,prueba_080217
43.2700028333,-2.9704325,prueba_080217
43.2698818333,-2.97065816667,prueba_080217
43.269741,-2.97086566667,prueba_080217
43.2695816667,-2.971051,prueba_080217
43.2694035,-2.97121,prueba_080217
43.2692105,-2.97134033333,prueba_080217
43.2690053333,-2.9714385,prueba_080217
43.268789,-2.9715025,prueba_080217
43.2685666667,-2.971532,prueba_080217
43.2683391667,-2.97153,prueba_080217
43.268108,-2.97150916667,prueba_080217
43.267874,-2.9714785,prueba_080217
43.2676358333,-2.97144466667,prueba_080217
43.2673935,-2.97141083333,prueba_080217
43.267153,-2.97138266667,prueba_080217
43.2669128333,-2.9713635,prueba_080217
43.2666723333,-2.971354,prueba_080217
43.2664311667,-2.97135283333,prueba_080217
43.2661905,-2.97136033333,prueba_080217
43.2659498333,-2.971378,prueba_080217
43.2657095,-2.971408,prueba_080217
43.2654691667,-2.97144883333,prueba_080217
43.2652295,-2.97149733333,prueba_080217
43.2649898333,-2.9715505,prueba_080217
43.2647491667,-2.97160483333,prueba_080217
43.2645066667,-2.971651,prueba_080217
43.2642638333,-2.97168233333,prueba_080217
43.2640188333,-2.97169466667,prueba_080217
43.2637741667,-2.97168566667,prueba_080217
43.2635303333,-2.97164716667,prueba_080217
43.2632896667,-2.97158083333,prueba_080217
43.2630525,-2.97149083333,prueba_080217
43.262819,-2.971376,prueba_080217
43.2625933333,-2.97123883333,prueba_080217
43.2623753333,-2.97107783333,prueba_080217
43.262166,-2.97089483333,prueba_080217
43.261963,-2.97069766667,prueba_080217
43.2617615,-2.9704955,prueba_080217
43.2615578333,-2.97029483333,prueba_080217
43.2613486667,-2.97010316667,prueba_080217
43.2611305,-2.969932,prueba_080217
43.2609006667,-2.9697895,prueba_080217
43.2606625,-2.96967916667,prueba_080217
43.2604186667,-2.96959616667,prueba_080217
43.2601711667,-2.96953233333,prueba_080217
43.259923,-2.96947933333,prueba_080217
43.2596728333,-2.969429,prueba_080217
43.2594221667,-2.96938133333,prueba_080217
43.2591738333,-2.969334,prueba_080217
43.258927,-2.96928583333,prueba_080217
43.2586791667,-2.96924166667,prueba_080217
43.2584355,-2.96920716667,prueba_080217
43.2581945,-2.96918766667,prueba_080217
43.2579525,-2.9691845,prueba_080217
43.2577106667,-2.96920016667,prueba_080217
43.2574695,-2.9692385,prueba_080217
43.2572281667,-2.969298,prueba_080217
43.2569843333,-2.96937533333,prueba_080217
43.2567438333,-2.96947616667,prueba_080217
43.2565051667,-2.9696025,prueba_080217
43.2562728333,-2.96975033333,prueba_080217
43.2560441667,-2.9699175,prueba_080217
43.255827,-2.970114,prueba_080217
43.2556116667,-2.970321,prueba_080217
43.2554125,-2.970559,prueba_080217
43.2552168333,-2.97081083333,prueba_080217
43.2550278333,-2.9710735,prueba_080217
43.2548423333,-2.97134266667,prueba_080217
43.2546555,-2.97160766667,prueba_080217
43.2544665,-2.97187016667,prueba_080217
43.2542713333,-2.9721195,prueba_080217
43.254065,-2.97235283333,prueba_080217
43.2538473333,-2.97256016667,prueba_080217
43.2536173333,-2.97273866667,prueba_080217
43.253375,-2.97288683333,prueba_080217
43.2531265,-2.973007,prueba_080217
43.2528741667,-2.973107,prueba_080217
43.2526168333,-2.97319,prueba_080217
43.252358,-2.97326583333,prueba_080217
43.2520988333,-2.97334716667,prueba_080217
43.2518411667,-2.97344433333,prueba_080217
43.2515873333,-2.973565,prueba_080217
43.2513413333,-2.973717,prueba_080217
43.2511053333,-2.973903,prueba_080217
43.2508796667,-2.97411566667,prueba_080217
43.250667,-2.9743555,prueba_080217
43.2504635,-2.97461266667,prueba_080217
43.2502628333,-2.97487666667,prueba_080217
43.250062,-2.97514383333,prueba_080217
43.2498588333,-2.97541083333,prueba_080217
43.2496503333,-2.975676,prueba_080217
43.249438,-2.9759385,prueba_080217
43.2492226667,-2.97619933333,prueba_080217
43.2490035,-2.97645883333,prueba_080217
43.2487826667,-2.976721,prueba_080217
43.2485601667,-2.97698183333,prueba_080217
43.248334,-2.97724183333,prueba_080217
43.248105,-2.97750033333,prueba_080217
43.2478753333,-2.97775533333,prueba_080217
43.2476481667,-2.97800666667,prueba_080217
43.247426,-2.97825833333,prueba_080217
43.2472143333,-2.978519,prueba_080217
43.2470165,-2.97879566667,prueba_080217
43.246835,-2.97909166667,prueba_080217
43.2466688333,-2.97940616667,prueba_080217
43.2465208333,-2.979738,prueba_080217
43.2463905,-2.98008316667,prueba_080217
43.2462778333,-2.98043883333,prueba_080217
43.2461843333,-2.98080566667,prueba_080217
43.2461083333,-2.98118066667,prueba_080217
43.2460433333,-2.98155866667,prueba_080217
43.2459816667,-2.98193766667,prueba_080217
43.2459211667,-2.982317,prueba_080217
43.24586,-2.982695,prueba_080217
43.2457971667,-2.98307016667,prueba_080217
43.2457321667,-2.98344233333,prueba_080217
43.2456593333,-2.98381083333,prueba_080217
43.2455693333,-2.98417016667,prueba_080217
43.245461,-2.98452,prueba_080217
43.2453308333,-2.98485516667,prueba_080217
